SKU,Handle,Title,Vendor,Collections,Bing_Image_Search,Google_Image_Search,Chosen_Image_URL,Source_File
ZETLN1050,zetlight-zn1050-led,Zetlight ZN1050 LED 3-in-1,Zetlight,Lighting,https://www.bing.com/images/search?q=Zetlight%20Zetlight%20ZN1050%20LED%203-in-1,https://www.google.com/search?tbm=isch&q=Zetlight%20Zetlight%20ZN1050%20LED%203-in-1,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
ZETE324WPLANT,zetlight-e3-24w-freshwater-plant,Zetlight E3 24W Freshwater Plant,Zetlight,Lighting,https://www.bing.com/images/search?q=Zetlight%20Zetlight%20E3%2024W%20Freshwater%20Plant,https://www.google.com/search?tbm=isch&q=Zetlight%20Zetlight%20E3%2024W%20Freshwater%20Plant,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
ZETE324WMARINE,zetlight-e3-24w-marine,Zetlight E3 24W Marine,Zetlight,Lighting,https://www.bing.com/images/search?q=Zetlight%20Zetlight%20E3%2024W%20Marine,https://www.google.com/search?tbm=isch&q=Zetlight%20Zetlight%20E3%2024W%20Marine,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
ZETZA1201AI,zetlight-za1201ai-marine,Zetlight ZA1201AI Marine,Zetlight,Lighting,https://www.bing.com/images/search?q=Zetlight%20Zetlight%20ZA1201AI%20Marine,https://www.google.com/search?tbm=isch&q=Zetlight%20Zetlight%20ZA1201AI%20Marine,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
ZETO2FRESHWATER,zetlight-o2-freshwater-hanging,Zetlight O2 Freshwater Hanging Kits,Zetlight,Lighting,https://www.bing.com/images/search?q=Zetlight%20Zetlight%20O2%20Freshwater%20Hanging%20Kits,https://www.google.com/search?tbm=isch&q=Zetlight%20Zetlight%20O2%20Freshwater%20Hanging%20Kits,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
ZETUFO8PRO,zetlight-ufo-f8-pro-algae,Zetlight UFO F8 PRO Algae Bursting,Zetlight,Lighting,https://www.bing.com/images/search?q=Zetlight%20Zetlight%20UFO%20F8%20PRO%20Algae%20Bursting,https://www.google.com/search?tbm=isch&q=Zetlight%20Zetlight%20UFO%20F8%20PRO%20Algae%20Bursting,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
ZETX966WMARINE,zetlight-x9-66w-marine-rgb,Zetlight X9 66W Marine RGB,Zetlight,Lighting,https://www.bing.com/images/search?q=Zetlight%20Zetlight%20X9%2066W%20Marine%20RGB,https://www.google.com/search?tbm=isch&q=Zetlight%20Zetlight%20X9%2066W%20Marine%20RGB,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
ZETX9PRO96W,zetlight-x9-pro-96w-marine-rgb,Zetlight X9 PRO 96W Marine RGB,Zetlight,Lighting,https://www.bing.com/images/search?q=Zetlight%20Zetlight%20X9%20PRO%2096W%20Marine%20RGB,https://www.google.com/search?tbm=isch&q=Zetlight%20Zetlight%20X9%20PRO%2096W%20Marine%20RGB,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
ZETQMAVEN90,zetlight-qmaven-ii-q6-90,Zetlight Qmaven II Q6-90 Marine,Zetlight,Lighting,https://www.bing.com/images/search?q=Zetlight%20Zetlight%20Qmaven%20II%20Q6-90%20Marine,https://www.google.com/search?tbm=isch&q=Zetlight%20Zetlight%20Qmaven%20II%20Q6-90%20Marine,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
ZETQMAVEN120,zetlight-qmaven-ii-q6-120,Zetlight Qmaven II Q6-120 Marine,Zetlight,Lighting,https://www.bing.com/images/search?q=Zetlight%20Zetlight%20Qmaven%20II%20Q6-120%20Marine,https://www.google.com/search?tbm=isch&q=Zetlight%20Zetlight%20Qmaven%20II%20Q6-120%20Marine,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIAII301,chihiros-aii-301-30cm-bluetooth,Chihiros AII 301 30cm Bluetooth,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20AII%20301%2030cm%20Bluetooth,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20AII%20301%2030cm%20Bluetooth,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIAII361,chihiros-aii-361-36cm-bluetooth,Chihiros AII 361 36cm Bluetooth,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20AII%20361%2036cm%20Bluetooth,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20AII%20361%2036cm%20Bluetooth,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIAII451,chihiros-aii-451-45cm-bluetooth,Chihiros AII 451 45cm Bluetooth,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20AII%20451%2045cm%20Bluetooth,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20AII%20451%2045cm%20Bluetooth,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIAII601,chihiros-aii-601-60cm-bluetooth,Chihiros AII 601 60cm Bluetooth,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20AII%20601%2060cm%20Bluetooth,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20AII%20601%2060cm%20Bluetooth,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIAII801,chihiros-aii-801-80cm-bluetooth,Chihiros AII 801 80cm Bluetooth,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20AII%20801%2080cm%20Bluetooth,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20AII%20801%2080cm%20Bluetooth,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIAII901,chihiros-aii-901-90cm-bluetooth,Chihiros AII 901 90cm Bluetooth,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20AII%20901%2090cm%20Bluetooth,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20AII%20901%2090cm%20Bluetooth,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIAII1201,chihiros-aii-1201-120cm-bluetooth,Chihiros AII 1201 120cm Bluetooth,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20AII%201201%20120cm%20Bluetooth,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20AII%201201%20120cm%20Bluetooth,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIWRGB2S30,chihiros-wrgb-ii-slim-30-plant,Chihiros WRGB II SLIM 30 Plant,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20WRGB%20II%20SLIM%2030%20Plant,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20WRGB%20II%20SLIM%2030%20Plant,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIWRGB2S45,chihiros-wrgb-ii-slim-45-plant,Chihiros WRGB II SLIM 45 Plant,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20WRGB%20II%20SLIM%2045%20Plant,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20WRGB%20II%20SLIM%2045%20Plant,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIWRGB2S60,chihiros-wrgb-ii-slim-60-plant,Chihiros WRGB II SLIM 60 Plant,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20WRGB%20II%20SLIM%2060%20Plant,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20WRGB%20II%20SLIM%2060%20Plant,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIWRGB2S90,chihiros-wrgb-ii-slim-90-plant,Chihiros WRGB II SLIM 90 Plant,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20WRGB%20II%20SLIM%2090%20Plant,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20WRGB%20II%20SLIM%2090%20Plant,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIWRGB2S120,chihiros-wrgb-ii-slim-120-plant,Chihiros WRGB II SLIM 120 Plant,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20WRGB%20II%20SLIM%20120%20Plant,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20WRGB%20II%20SLIM%20120%20Plant,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHICII,chihiros-cii-rgb-plant,Chihiros CII RGB Plant,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20CII%20RGB%20Plant,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20CII%20RGB%20Plant,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIZLIGHT,chihiros-z-light-tiny-6w-led,Chihiros Z Light Tiny 6W LED,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20Z%20Light%20Tiny%206W%20LED,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20Z%20Light%20Tiny%206W%20LED,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIRGBVIVID,chihiros-rgb-vivid-mini-75w-plant,Chihiros RGB VIVID MINI 75W Plant,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20RGB%20VIVID%20MINI%2075W%20Plant,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20RGB%20VIVID%20MINI%2075W%20Plant,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIRGBVIVID2,chihiros-rgb-vivid-ii-10th-edition-130w,Chihiros RGB VIVID II 10th Edition 130W,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20RGB%20VIVID%20II%2010th%20Edition%20130W,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20RGB%20VIVID%20II%2010th%20Edition%20130W,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIWRGBVIVID3,chihiros-wrgb-vivid3-black-180w,Chihiros WRGB VIVID3 BLACK 180W,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20WRGB%20VIVID3%20BLACK%20180W,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20WRGB%20VIVID3%20BLACK%20180W,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIWRGB2P60,chihiros-wrgb2-pro-60-74w-plant,Chihiros WRGB2 PRO 60 74W Plant,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20WRGB2%20PRO%2060%2074W%20Plant,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20WRGB2%20PRO%2060%2074W%20Plant,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIWRGB2P90,chihiros-wrgb2-pro-90-110w-plant,Chihiros WRGB2 PRO 90 110W Plant,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20WRGB2%20PRO%2090%20110W%20Plant,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20WRGB2%20PRO%2090%20110W%20Plant,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIWRGB2P120,chihiros-wrgb2-pro-120-138w-plant,Chihiros WRGB2 PRO 120 138W Plant,Chihiros,Lighting,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20WRGB2%20PRO%20120%20138W%20Plant,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20WRGB2%20PRO%20120%20138W%20Plant,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
AQUAPRON2REG,aquapro-n-series-co2-regulator,Aquapro N Series CO2 Regulator,Aquapro,CO2 & Dosing,https://www.bing.com/images/search?q=Aquapro%20Aquapro%20N%20Series%20CO2%20Regulator,https://www.google.com/search?tbm=isch&q=Aquapro%20Aquapro%20N%20Series%20CO2%20Regulator,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHITINYCO2,chihiros-tiny-co2-diffuser,Chihiros Tiny CO2 Diffuser,Chihiros,CO2 & Dosing,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20Tiny%20CO2%20Diffuser,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20Tiny%20CO2%20Diffuser,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHICO2REG,chihiros-co2-regulator,Chihiros CO2 Regulator,Chihiros,CO2 & Dosing,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20CO2%20Regulator,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20CO2%20Regulator,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHICO2REGPRO,chihiros-co2-regulator-pro,Chihiros CO2 Regulator PRO,Chihiros,CO2 & Dosing,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20CO2%20Regulator%20PRO,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20CO2%20Regulator%20PRO,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHIMANIFOLDB,chihiros-co2-manifold-block,Chihiros CO2 Manifold Block,Chihiros,CO2 & Dosing,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20CO2%20Manifold%20Block,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20CO2%20Manifold%20Block,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
CHICO2GENKIT,chihiros-co2-generator-kit-25l,Chihiros CO2 Generator Kit 2.5L,Chihiros,CO2 & Dosing,https://www.bing.com/images/search?q=Chihiros%20Chihiros%20CO2%20Generator%20Kit%202.5L,https://www.google.com/search?tbm=isch&q=Chihiros%20Chihiros%20CO2%20Generator%20Kit%202.5L,,AquaCube_01_Lighting_CO2_SHOPIFY_COLLECTIONS.csv
SOBOPD1,sobo-pd1-dc-usb-pump-200lh,Sobo PD1 DC USB Pump 200L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20PD1%20DC%20USB%20Pump%20200L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20PD1%20DC%20USB%20Pump%20200L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP3200,sobo-wp3200-submersible-300lh,Sobo WP3200 Submersible 300L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP3200%20Submersible%20300L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP3200%20Submersible%20300L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP3300,sobo-wp3300-submersible-600lh,Sobo WP3300 Submersible 600L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP3300%20Submersible%20600L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP3300%20Submersible%20600L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP3400,sobo-wp3400-submersible-880lh,Sobo WP3400 Submersible 880L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP3400%20Submersible%20880L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP3400%20Submersible%20880L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP3500,sobo-wp3500-submersible-1200lh,Sobo WP3500 Submersible 1200L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP3500%20Submersible%201200L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP3500%20Submersible%201200L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP4000,sobo-wp4000-submersible-2000lh,Sobo WP4000 Submersible 2000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP4000%20Submersible%202000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP4000%20Submersible%202000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP5000,sobo-wp5000-submersible-3000lh,Sobo WP5000 Submersible 3000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP5000%20Submersible%203000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP5000%20Submersible%203000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP6000,sobo-wp6000-submersible-4000lh,Sobo WP6000 Submersible 4000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP6000%20Submersible%204000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP6000%20Submersible%204000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP7000,sobo-wp7000-submersible-5000lh,Sobo WP7000 Submersible 5000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP7000%20Submersible%205000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP7000%20Submersible%205000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP8000,sobo-wp8000-submersible-6000lh,Sobo WP8000 Submersible 6000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP8000%20Submersible%206000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP8000%20Submersible%206000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOBO9000A,sobo-bo9000a-amphibious-9000lh,Sobo BO9000A Amphibious 9000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20BO9000A%20Amphibious%209000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20BO9000A%20Amphibious%209000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOBO12000A,sobo-bo12000a-amphibious-12000lh,Sobo BO12000A Amphibious 12000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20BO12000A%20Amphibious%2012000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20BO12000A%20Amphibious%2012000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOBO14000A,sobo-bo14000a-amphibious-14000lh,Sobo BO14000A Amphibious 14000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20BO14000A%20Amphibious%2014000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20BO14000A%20Amphibious%2014000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOBO16000A,sobo-bo16000a-amphibious-16000lh,Sobo BO16000A Amphibious 16000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20BO16000A%20Amphibious%2016000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20BO16000A%20Amphibious%2016000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP2200,sobo-wp2200-water-pump-2000lh,Sobo WP2200 Water Pump 2000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP2200%20Water%20Pump%202000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP2200%20Water%20Pump%202000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP4200,sobo-wp4200-water-pump-3000lh,Sobo WP4200 Water Pump 3000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP4200%20Water%20Pump%203000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP4200%20Water%20Pump%203000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP5200,sobo-wp5200-water-pump-3500lh,Sobo WP5200 Water Pump 3500L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP5200%20Water%20Pump%203500L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP5200%20Water%20Pump%203500L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP7200,sobo-wp7200-water-pump-5500lh,Sobo WP7200 Water Pump 5500L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP7200%20Water%20Pump%205500L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP7200%20Water%20Pump%205500L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP9200,sobo-wp9200-submersible-2400lh,Sobo WP9200 Submersible 2400L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP9200%20Submersible%202400L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP9200%20Submersible%202400L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP9600,sobo-wp9600-submersible-3200lh,Sobo WP9600 Submersible 3200L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP9600%20Submersible%203200L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP9600%20Submersible%203200L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP9900,sobo-wp9900-submersible-5000lh,Sobo WP9900 Submersible 5000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP9900%20Submersible%205000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP9900%20Submersible%205000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP10800,sobo-wp10800-submersible-8000lh,Sobo WP10800 Submersible 8000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP10800%20Submersible%208000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP10800%20Submersible%208000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOSF1500DC,sobo-sf1500-dc-amphibious-1800lh,Sobo SF1500 DC Amphibious 1800L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20SF1500%20DC%20Amphibious%201800L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20SF1500%20DC%20Amphibious%201800L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOSF2000DC,sobo-sf2000-dc-amphibious-2000lh,Sobo SF2000 DC Amphibious 2000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20SF2000%20DC%20Amphibious%202000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20SF2000%20DC%20Amphibious%202000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOSF3000DC,sobo-sf3000-dc-amphibious-3000lh,Sobo SF3000 DC Amphibious 3000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20SF3000%20DC%20Amphibious%203000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20SF3000%20DC%20Amphibious%203000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOSF4000DC,sobo-sf4000-dc-amphibious-4000lh,Sobo SF4000 DC Amphibious 4000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20SF4000%20DC%20Amphibious%204000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20SF4000%20DC%20Amphibious%204000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOSF5000DC,sobo-sf5000-dc-amphibious-5000lh,Sobo SF5000 DC Amphibious 5000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20SF5000%20DC%20Amphibious%205000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20SF5000%20DC%20Amphibious%205000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOSF6000DC,sobo-sf6000-dc-amphibious-6000lh,Sobo SF6000 DC Amphibious 6000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20SF6000%20DC%20Amphibious%206000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20SF6000%20DC%20Amphibious%206000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOSF8000DC,sobo-sf8000-dc-amphibious-8000lh,Sobo SF8000 DC Amphibious 8000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20SF8000%20DC%20Amphibious%208000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20SF8000%20DC%20Amphibious%208000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOSF10000DC,sobo-sf10000-dc-amphibious-10000lh,Sobo SF10000 DC Amphibious 10000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20SF10000%20DC%20Amphibious%2010000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20SF10000%20DC%20Amphibious%2010000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOSF12000DC,sobo-sf12000-dc-amphibious-12000lh,Sobo SF12000 DC Amphibious 12000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20SF12000%20DC%20Amphibious%2012000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20SF12000%20DC%20Amphibious%2012000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP50M,sobo-wp50m-wavemaker-1000lh,Sobo WP50M Wavemaker 1000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP50M%20Wavemaker%201000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP50M%20Wavemaker%201000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP100M,sobo-wp100m-wavemaker-3000lh,Sobo WP100M Wavemaker 3000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP100M%20Wavemaker%203000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP100M%20Wavemaker%203000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
SOBOWP200M,sobo-wp200m-wavemaker-5000lh,Sobo WP200M Wavemaker 5000L/H,Sobo,Pumps & Filters,https://www.bing.com/images/search?q=Sobo%20Sobo%20WP200M%20Wavemaker%205000L/H,https://www.google.com/search?tbm=isch&q=Sobo%20Sobo%20WP200M%20Wavemaker%205000L/H,,AquaCube_02_Pumps_Flow_SHOPIFY_COLLECTIONS.csv
